case,n,metric,method,steps,group,repeats,initial_value,final_value,accepted,final_box_hash,final_histogram,kernel_us_per_step,repeat_q1_us,repeat_q3_us,context_ms,init_ms,kernel_ms,total_ms
random_n09_05,9,min,bitwise,138,random,5,7,7,0,16835442216212202309,"[0, 0, 0, 0, 0, 0, 0, 1, 510, 0, 0, 0, 0, 0, 0, 0, 0]",7.988673913043478,7.859173913043478,9.841210144927537,0.013121,0.014574,1.102437,1.130001
random_n09_05,9,min,proposed,138,random,5,7,7,0,16835442216212202309,"[0, 0, 0, 0, 0, 0, 0, 1, 510, 0, 0, 0, 0, 0, 0, 0, 0]",6.275804347826087,4.615811594202899,6.471036231884058,0.02615,0.01712,0.866061,0.909331
random_n09_05,9,spectrum,bitwise,256,random,5,4087,4087,0,13621608190648951505,"[0, 0, 0, 0, 0, 0, 0, 1, 510, 0, 0, 0, 0, 0, 0, 0, 0]",6.4450859375,6.30762109375,6.44536328125,0.01297,0.012058,1.649942,1.674609
random_n09_05,9,spectrum,proposed,256,random,5,4087,4087,0,13621608190648951505,"[0, 0, 0, 0, 0, 0, 0, 1, 510, 0, 0, 0, 0, 0, 0, 0, 0]",2.6407890625,2.63264453125,2.6559453125,0.01289,0.029207,0.676042,0.721698
random_n09_06,9,max,bitwise,5248,random,5,8,8,0,10960632136190837225,"[0, 0, 0, 0, 0, 0, 0, 1, 510, 0, 0, 0, 0, 0, 0, 0, 0]",0.5540655487804877,0.5500474466463414,0.5830236280487804,0.01283,0.006054,2.907736,2.92662
random_n09_06,9,max,proposed,5248,random,5,8,8,0,10960632136190837225,"[0, 0, 0, 0, 0, 0, 0, 1, 510, 0, 0, 0, 0, 0, 0, 0, 0]",0.10179554115853658,0.10039767530487805,0.10179973323170732,0.012549,0.005793,0.534223,0.552256
random_n09_06,9,min,bitwise,138,random,5,8,8,0,13408745756380566965,"[0, 0, 0, 0, 0, 0, 0, 0, 511, 0, 0, 0, 0, 0, 0, 0, 0]",7.972471014492754,7.918652173913043,8.077427536231884,0.012849,0.013371,1.100201,1.126432
random_n09_06,9,min,proposed,138,random,5,8,8,0,13408745756380566965,"[0, 0, 0, 0, 0, 0, 0, 0, 511, 0, 0, 0, 0, 0, 0, 0, 0]",5.714289855072464,5.014985507246377,6.340079710144928,0.026431,0.01732,0.788572,0.831922
random_n09_06,9,spectrum,bitwise,256,random,5,4088,4087,0,11378675659196528459,"[0, 0, 0, 0, 0, 0, 0, 1, 510, 0, 0, 0, 0, 0, 0, 0, 0]",6.18819921875,6.17030859375,6.32359375,0.012559,0.011406,1.584179,1.608445
random_n09_06,9,spectrum,proposed,256,random,5,4088,4087,0,11378675659196528459,"[0, 0, 0, 0, 0, 0, 0, 1, 510, 0, 0, 0, 0, 0, 0, 0, 0]",2.53421484375,2.490640625,3.1458984375,0.0128,0.029288,0.648759,0.690546
random_n09_07,9,max,bitwise,5248,random,5,8,8,0,18013414170048216773,"[0, 0, 0, 0, 0, 0, 0, 0, 511, 0, 0, 0, 0, 0, 0, 0, 0]",0.5519727515243902,0.5502768673780488,0.5615104801829268,0.012659,0.005923,2.896753,2.915697
random_n09_07,9,max,proposed,5248,random,5,8,8,0,18013414170048216773,"[0, 0, 0, 0, 0, 0, 0, 0, 511, 0, 0, 0, 0, 0, 0, 0, 0]",0.1031154725609756,0.10076638719512195,0.11242244664634148,0.01262,0.005854,0.54115,0.559523
random_n09_07,9,min,bitwise,138,random,5,7,7,0,9684766303113133647,"[0, 0, 0, 0, 0, 0, 0, 1, 510, 0, 0, 0, 0, 0, 0, 0, 0]",7.910086956521739,7.909072463768116,8.362152173913044,0.013001,0.014313,1.091592,1.118705
random_n09_07,9,min,proposed,138,random,5,7,7,0,9684766303113133647,"[0, 0, 0, 0, 0, 0, 0, 1, 510, 0, 0, 0, 0, 0, 0, 0, 0]",5.007217391304348,4.646746376811594,7.109101449275362,0.026361,0.0174,0.690996,0.734757
random_n09_07,9,spectrum,bitwise,256,random,5,4087,4088,0,17920022018867733499,"[0, 0, 0, 0, 0, 0, 0, 0, 511, 0, 0, 0, 0, 0, 0, 0, 0]",6.4095,6.29540625,6.60365625,0.013151,0.017951,1.640832,1.665759
random_n09_07,9,spectrum,proposed,256,random,5,4087,4088,0,17920022018867733499,"[0, 0, 0, 0, 0, 0, 0, 0, 511, 0, 0, 0, 0, 0, 0, 0, 0]",2.5121328125,2.49760546875,2.78033203125,0.01272,0.028116,0.643106,0.68374
random_n09_08,9,max,bitwise,5248,random,5,8,8,0,8142453869170220049,"[0, 0, 0, 0, 0, 0, 0, 0, 511, 0, 0, 0, 0, 0, 0, 0, 0]",0.563829268292683,0.5515411585365854,0.5797252286585366,0.0126,0.005883,2.958976,2.977459
random_n09_08,9,max,proposed,5248,random,5,8,8,0,8142453869170220049,"[0, 0, 0, 0, 0, 0, 0, 0, 511, 0, 0, 0, 0, 0, 0, 0, 0]",0.10481154725609755,0.1047313262195122,0.10563643292682927,0.012449,0.005834,0.550051,0.569456
random_n09_08,9,min,bitwise,138,random,5,7,7,0,3072040733913497751,"[0, 0, 0, 0, 0, 0, 0, 1, 510, 0, 0, 0, 0, 0, 0, 0, 0]",7.971391304347826,7.921340579710145,9.206492753623188,0.01306,0.01307,1.100052,1.125812
random_n09_08,9,min,proposed,138,random,5,7,7,0,3072040733913497751,"[0, 0, 0, 0, 0, 0, 0, 1, 510, 0, 0, 0, 0, 0, 0, 0, 0]",4.589086956521739,4.548992753623188,6.569601449275362,0.012799,0.008419,0.633294,0.654051
random_n09_08,9,spectrum,bitwise,256,random,5,4087,4087,0,16462329649181553585,"[0, 0, 0, 0, 0, 0, 0, 1, 510, 0, 0, 0, 0, 0, 0, 0, 0]",6.4083984375,6.36708984375,6.50166015625,0.012469,0.011216,1.64055,1.678919
random_n09_08,9,spectrum,proposed,256,random,5,4087,4087,0,16462329649181553585,"[0, 0, 0, 0, 0, 0, 0, 1, 510, 0, 0, 0, 0, 0, 0, 0, 0]",2.42689453125,2.4014453125,3.0132890625,0.012549,0.028035,0.621285,0.661378
random_n09_09,9,max,bitwise,5248,random,5,8,8,0,2707862256223625217,"[0, 0, 0, 0, 0, 0, 0, 0, 511, 0, 0, 0, 0, 0, 0, 0, 0]",0.550819169207317,0.5492454268292682,0.6014639862804878,0.01275,0.005894,2.890699,2.909322
random_n09_09,9,max,proposed,5248,random,5,8,8,0,2707862256223625217,"[0, 0, 0, 0, 0, 0, 0, 0, 511, 0, 0, 0, 0, 0, 0, 0, 0]",0.11446036585365853,0.10726181402439025,0.14515834603658537,0.020137,0.007978,0.600688,0.61886
random_n09_09,9,min,bitwise,138,random,5,8,8,0,18194504372711129291,"[0, 0, 0, 0, 0, 0, 0, 0, 511, 0, 0, 0, 0, 0, 0, 0, 0]",8.518949275362319,7.941028985507246,8.606985507246376,0.026381,0.028626,1.175615,1.230692
random_n09_09,9,min,proposed,138,random,5,8,8,0,18194504372711129291,"[0, 0, 0, 0, 0, 0, 0, 0, 511, 0, 0, 0, 0, 0, 0, 0, 0]",7.648391304347826,4.615594202898551,7.698507246376812,0.026301,0.01725,1.055478,1.099049
random_n09_09,9,spectrum,bitwise,256,random,5,4088,4087,0,17590837651817560475,"[0, 0, 0, 0, 0, 0, 0, 1, 510, 0, 0, 0, 0, 0, 0, 0, 0]",6.35068359375,6.2925078125,6.4465390625,0.013481,0.011307,1.625775,1.64943
random_n09_09,9,spectrum,proposed,256,random,5,4088,4087,0,17590837651817560475,"[0, 0, 0, 0, 0, 0, 0, 1, 510, 0, 0, 0, 0, 0, 0, 0, 0]",2.5667109375,2.55155859375,3.52063671875,0.012649,0.029869,0.657078,0.698874
random_n10_00,10,max,bitwise,1920,random,5,9,9,0,11298883045839332455,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 1022, 0, 0, 0, 0, 0, 0, 0]",1.0283031249999999,1.0176010416666668,1.0899817708333333,0.014885,0.015726,1.974342,2.004953
random_n10_00,10,max,proposed,1920,random,5,9,9,0,11298883045839332455,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 1022, 0, 0, 0, 0, 0, 0, 0]",0.20458229166666667,0.15109895833333334,0.2392505208333333,0.029037,0.027313,0.392798,0.449148
random_n10_00,10,min,bitwise,71,random,5,8,8,0,10765755480040864697,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 1022, 0, 0, 0, 0, 0, 0, 0]",21.24938028169014,20.688802816901408,23.154352112676058,0.03003,0.059968,1.508706,1.599135
random_n10_00,10,min,proposed,71,random,5,8,8,0,10765755480040864697,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 1022, 0, 0, 0, 0, 0, 0, 0]",10.15994366197183,10.095154929577465,11.46974647887324,0.016348,0.016529,0.721356,0.752769
random_n10_00,10,spectrum,bitwise,128,random,5,9206,9206,0,6469907303832865463,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 1022, 0, 0, 0, 0, 0, 0, 0]",16.4923125,16.4153515625,18.129921875,0.014724,0.031473,2.111016,2.156061
random_n10_00,10,spectrum,proposed,128,random,5,9206,9206,0,6469907303832865463,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 1022, 0, 0, 0, 0, 0, 0, 0]",8.0224453125,5.853515625,8.2091171875,0.029468,0.206337,1.026873,1.283075
random_n10_01,10,max,bitwise,1920,random,5,9,9,0,588486407912727499,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 1022, 0, 0, 0, 0, 0, 0, 0]",1.0190833333333333,1.0158890625,1.0955614583333333,0.027032,0.016067,1.95664,1.990779
random_n10_01,10,max,proposed,1920,random,5,9,9,0,588486407912727499,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 1022, 0, 0, 0, 0, 0, 0, 0]",0.1403348958333333,0.13809010416666667,0.2561177083333333,0.028897,0.027524,0.269443,0.327477
random_n10_01,10,min,bitwise,71,random,5,9,9,0,17627669299565737605,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1023, 0, 0, 0, 0, 0, 0, 0]",21.564915492957745,21.546661971830986,21.625042253521126,0.014945,0.03012,1.531109,1.576163
random_n10_01,10,min,proposed,71,random,5,9,9,0,17627669299565737605,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1023, 0, 0, 0, 0, 0, 0, 0]",10.14343661971831,10.12381690140845,10.148802816901409,0.014734,0.016347,0.720184,0.750323
random_n10_01,10,spectrum,bitwise,128,random,5,9207,9207,0,14059898158829237231,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1023, 0, 0, 0, 0, 0, 0, 0]",16.9540078125,16.540171875,20.3142734375,0.029347,0.062254,2.170113,2.269162
random_n10_01,10,spectrum,proposed,128,random,5,9207,9207,0,14059898158829237231,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1023, 0, 0, 0, 0, 0, 0, 0]",5.4490703125,5.432390625,5.5077265625,0.015034,0.100914,0.697481,0.812728
random_n10_02,10,max,bitwise,1920,random,5,9,9,0,9382271339543954185,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1023, 0, 0, 0, 0, 0, 0, 0]",1.012328125,1.0122604166666667,1.0140505208333332,0.014233,0.015556,1.94367,1.97381
random_n10_02,10,max,proposed,1920,random,5,9,9,0,9382271339543954185,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1023, 0, 0, 0, 0, 0, 0, 0]",0.14294479166666668,0.14240208333333335,0.14297083333333332,0.014513,0.013441,0.274454,0.302078
random_n10_02,10,min,bitwise,71,random,5,9,9,0,3335738602064708251,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1023, 0, 0, 0, 0, 0, 0, 0]",20.258788732394365,20.232098591549295,20.51839436619718,0.014934,0.029368,1.438374,1.482525
random_n10_02,10,min,proposed,71,random,5,9,9,0,3335738602064708251,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1023, 0, 0, 0, 0, 0, 0, 0]",10.676084507042253,10.310450704225351,11.118366197183098,0.03022,0.033106,0.758002,0.821819
random_n10_02,10,spectrum,bitwise,128,random,5,9207,9206,0,1921099589153965805,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 1022, 0, 0, 0, 0, 0, 0, 0]",16.6205078125,16.24903125,16.6286484375,0.014694,0.02988,2.127425,2.1728
random_n10_02,10,spectrum,proposed,128,random,5,9207,9206,0,1921099589153965805,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 1022, 0, 0, 0, 0, 0, 0, 0]",5.628390625,5.5890078125,6.8115234375,0.029408,0.199541,0.720434,0.944342
random_n10_03,10,max,bitwise,1920,random,5,9,9,0,10712218069677533509,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1023, 0, 0, 0, 0, 0, 0, 0]",1.0497427083333335,1.037865625,1.1271151041666667,0.014473,0.016107,2.015506,2.046007
random_n10_03,10,max,proposed,1920,random,5,9,9,0,10712218069677533509,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1023, 0, 0, 0, 0, 0, 0, 0]",0.14421875,0.14416093749999997,0.14444270833333334,0.021961,0.013521,0.2769,0.31169
random_n10_03,10,min,bitwise,71,random,5,8,8,0,11352767571899738767,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 1022, 0, 0, 0, 0, 0, 0, 0]",21.195591549295777,21.099169014084506,23.644197183098594,0.014664,0.029277,1.504887,1.548407
random_n10_03,10,min,proposed,71,random,5,8,8,0,11352767571899738767,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 1022, 0, 0, 0, 0, 0, 0, 0]",10.258774647887323,10.241690140845071,10.26174647887324,0.016257,0.016447,0.728373,0.760286
random_n10_03,10,spectrum,bitwise,128,random,5,9206,9206,0,12440987869812738991,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 1022, 0, 0, 0, 0, 0, 0, 0]",16.33525,16.3244375,16.44846875,0.014674,0.031041,2.090912,2.136627
random_n10_03,10,spectrum,proposed,128,random,5,9206,9206,0,12440987869812738991,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 1022, 0, 0, 0, 0, 0, 0, 0]",5.468890625,5.4586171875,5.4876015625,0.014303,0.103138,0.700018,0.823412
random_n10_04,10,max,bitwise,1920,random,5,9,9,0,15272727214087190045,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1023, 0, 0, 0, 0, 0, 0, 0]",1.0159510416666666,1.0156171875,1.1421593749999999,0.014454,0.017581,1.950626,1.980587
random_n10_04,10,max,proposed,1920,random,5,9,9,0,15272727214087190045,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1023, 0, 0, 0, 0, 0, 0, 0]",0.14919322916666666,0.14466770833333334,0.19087864583333333,0.014343,0.020147,0.286451,0.314426
random_n10_04,10,min,bitwise,71,random,5,8,8,0,15800818818410377107,"[0, 0, 0, 0, 0, 0, 0, 0, 3, 1020, 0, 0, 0, 0, 0, 0, 0]",21.575901408450704,21.443619718309858,21.660169014084506,0.014563,0.029989,1.531889,1.576903
random_n10_04,10,min,proposed,71,random,5,8,8,0,15800818818410377107,"[0, 0, 0, 0, 0, 0, 0, 0, 3, 1020, 0, 0, 0, 0, 0, 0, 0]",12.433661971830986,11.791605633802817,14.093957746478873,0.03022,0.033197,0.88279,0.946728
random_n10_04,10,spectrum,bitwise,128,random,5,9204,9204,0,9286781006553367763,"[0, 0, 0, 0, 0, 0, 0, 0, 3, 1020, 0, 0, 0, 0, 0, 0, 0]",16.049421875,15.9332109375,16.753703125,0.014484,0.031052,2.054326,2.099721
random_n10_04,10,spectrum,proposed,128,random,5,9204,9204,0,9286781006553367763,"[0, 0, 0, 0, 0, 0, 0, 0, 3, 1020, 0, 0, 0, 0, 0, 0, 0]",5.458625,5.4415625,5.4713046875,0.014063,0.110576,0.698704,0.824865
random_n10_05,10,max,bitwise,1920,random,5,9,9,0,4753649951057268011,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 1022, 0, 0, 0, 0, 0, 0, 0]",1.0196625,1.0144578125000001,1.019840625,0.014424,0.015506,1.957752,1.987732
random_n10_05,10,max,proposed,1920,random,5,9,9,0,4753649951057268011,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 1022, 0, 0, 0, 0, 0, 0, 0]",0.14602500000000002,0.1458109375,0.14979895833333334,0.014683,0.013471,0.280368,0.309194
random_n10_05,10,min,bitwise,71,random,5,8,8,0,8451315852810322995,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 1022, 0, 0, 0, 0, 0, 0, 0]",20.612267605633804,20.611295774647886,20.742845070422536,0.014884,0.029869,1.463471,1.507743
random_n10_05,10,min,proposed,71,random,5,8,8,0,8451315852810322995,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 1022, 0, 0, 0, 0, 0, 0, 0]",10.163619718309858,10.155704225352112,10.39161971830986,0.014915,0.016278,0.721617,0.768646
random_n10_05,10,spectrum,bitwise,128,random,5,9206,9207,0,18023303059168432207,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1023, 0, 0, 0, 0, 0, 0, 0]",16.428203125,16.239546875,18.120765625,0.024356,0.030811,2.10281,2.149979
random_n10_05,10,spectrum,proposed,128,random,5,9206,9207,0,18023303059168432207,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1023, 0, 0, 0, 0, 0, 0, 0]",5.6269765625,5.606546875,5.6565,0.025909,0.104241,0.720253,0.852629
random_n10_06,10,max,bitwise,1920,random,5,9,9,0,14322861342602014903,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 1022, 0, 0, 0, 0, 0, 0, 0]",1.013659375,1.0131848958333334,1.039265625,0.029468,0.01747,1.946226,2.006475
random_n10_06,10,max,proposed,1920,random,5,9,9,0,14322861342602014903,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 1022, 0, 0, 0, 0, 0, 0, 0]",0.15098958333333334,0.15042604166666668,0.20244739583333332,0.018133,0.013852,0.2899,0.321513
random_n10_06,10,min,bitwise,71,random,5,9,9,0,9319756346050341027,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1023, 0, 0, 0, 0, 0, 0, 0]",22.385957746478873,22.277394366197182,22.41798591549296,0.014854,0.031031,1.589403,1.637172
random_n10_06,10,min,proposed,71,random,5,9,9,0,9319756346050341027,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1023, 0, 0, 0, 0, 0, 0, 0]",10.117042253521127,10.045183098591549,10.156704225352112,0.014984,0.016257,0.71831,0.749241
random_n10_06,10,spectrum,bitwise,128,random,5,9207,9206,0,606146273674797291,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 1022, 0, 0, 0, 0, 0, 0, 0]",16.197421875,16.1622578125,16.45990625,0.014373,0.031714,2.07327,2.119246
random_n10_06,10,spectrum,proposed,128,random,5,9207,9206,0,606146273674797291,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 1022, 0, 0, 0, 0, 0, 0, 0]",5.3623125,5.357296875,7.10571875,0.029248,0.118052,0.686376,0.829296
random_n10_07,10,max,bitwise,1920,random,5,9,9,0,10419709797048458067,"[0, 0, 0, 0, 0, 0, 0, 0, 3, 1020, 0, 0, 0, 0, 0, 0, 0]",1.0551614583333333,1.0411557291666667,1.0565713541666666,0.014674,0.015566,2.02591,2.060361
random_n10_07,10,max,proposed,1920,random,5,9,9,0,10419709797048458067,"[0, 0, 0, 0, 0, 0, 0, 0, 3, 1020, 0, 0, 0, 0, 0, 0, 0]",0.13799583333333335,0.13793333333333332,0.13977083333333334,0.014404,0.013612,0.264952,0.292977
random_n10_07,10,min,bitwise,71,random,5,9,9,0,12295521138726637641,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1023, 0, 0, 0, 0, 0, 0, 0]",23.082915492957746,21.594971830985916,23.751338028169016,0.014954,0.031443,1.638887,1.684953
random_n10_07,10,min,proposed,71,random,5,9,9,0,12295521138726637641,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1023, 0, 0, 0, 0, 0, 0, 0]",10.30225352112676,10.249464788732393,10.709112676056339,0.02986,0.032205,0.73146,0.794276
random_n10_07,10,spectrum,bitwise,128,random,5,9207,9207,0,756058576038606375,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1023, 0, 0, 0, 0, 0, 0, 0]",17.1686484375,16.3859765625,18.5175390625,0.014624,0.032826,2.197587,2.244767
random_n10_07,10,spectrum,proposed,128,random,5,9207,9207,0,756058576038606375,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1023, 0, 0, 0, 0, 0, 0, 0]",5.7102265625,5.681796875,8.9108125,0.029157,0.209694,0.730909,0.971725
random_n10_08,10,max,bitwise,1920,random,5,9,9,0,4962121584720791561,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 1022, 0, 0, 0, 0, 0, 0, 0]",1.0146614583333333,1.0118317708333333,1.0168234375,0.014213,0.015556,1.94815,1.981919
random_n10_08,10,max,proposed,1920,random,5,9,9,0,4962121584720791561,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 1022, 0, 0, 0, 0, 0, 0, 0]",0.1432421875,0.14315364583333334,0.1963078125,0.027985,0.013912,0.275025,0.31588
random_n10_08,10,min,bitwise,71,random,5,8,8,0,3063291666954838625,"[0, 0, 0, 0, 0, 0, 0, 0, 3, 1020, 0, 0, 0, 0, 0, 0, 0]",22.04387323943662,21.795408450704226,22.416436619718308,0.014604,0.03022,1.565115,1.609869
random_n10_08,10,min,proposed,71,random,5,8,8,0,3063291666954838625,"[0, 0, 0, 0, 0, 0, 0, 0, 3, 1020, 0, 0, 0, 0, 0, 0, 0]",10.201028169014084,10.199901408450703,10.201042253521127,0.014523,0.015987,0.724273,0.754584
random_n10_08,10,spectrum,bitwise,128,random,5,9204,9204,0,9400149001789877933,"[0, 0, 0, 0, 0, 0, 0, 0, 3, 1020, 0, 0, 0, 0, 0, 0, 0]",16.026078125,16.0117578125,16.8382734375,0.016207,0.03892,2.051338,2.102848
random_n10_08,10,spectrum,proposed,128,random,5,9204,9204,0,9400149001789877933,"[0, 0, 0, 0, 0, 0, 0, 0, 3, 1020, 0, 0, 0, 0, 0, 0, 0]",5.5571328125,5.5306640625,6.5030703125,0.029388,0.167988,0.711313,0.905702
random_n10_09,10,max,bitwise,1920,random,5,9,9,0,12052777975020420417,"[0, 0, 0, 0, 0, 0, 0, 0, 3, 1020, 0, 0, 0, 0, 0, 0, 0]",1.0159973958333333,1.0159614583333334,1.0184104166666668,0.014613,0.015706,1.950715,1.981125
random_n10_09,10,max,proposed,1920,random,5,9,9,0,12052777975020420417,"[0, 0, 0, 0, 0, 0, 0, 0, 3, 1020, 0, 0, 0, 0, 0, 0, 0]",0.14221406250000002,0.14217239583333333,0.2995671875,0.016778,0.013902,0.273051,0.303731
random_n10_09,10,min,bitwise,71,random,5,9,9,0,6561460534787167737,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1023, 0, 0, 0, 0, 0, 0, 0]",22.163169014084506,21.265323943661972,24.450281690140844,0.02183,0.03047,1.573585,1.618379
random_n10_09,10,min,proposed,71,random,5,9,9,0,6561460534787167737,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1023, 0, 0, 0, 0, 0, 0, 0]",10.174633802816901,10.174211267605633,10.238028169014084,0.014834,0.016318,0.722399,0.753531
random_n10_09,10,spectrum,bitwise,128,random,5,9207,9206,0,13484195240543385185,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 1022, 0, 0, 0, 0, 0, 0, 0]",16.8360078125,16.6065625,16.98290625,0.023283,0.031092,2.155009,2.200023
random_n10_09,10,spectrum,proposed,128,random,5,9207,9206,0,13484195240543385185,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 1022, 0, 0, 0, 0, 0, 0, 0]",5.43584375,5.4343515625,5.44765625,0.014173,0.102427,0.695788,0.812127
random_n11_00,11,max,bitwise,1536,random,5,10,10,0,5672297777591276065,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 2044, 0, 0, 0, 0, 0, 0]",2.024925130208333,2.02385546875,2.12047265625,0.02566,0.028175,3.110285,3.163247
random_n11_00,11,max,proposed,1536,random,5,10,10,0,5672297777591276065,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 2044, 0, 0, 0, 0, 0, 0]",0.19203255208333334,0.19156901041666666,0.3263209635416667,0.025038,0.028345,0.294962,0.348345
random_n11_00,11,min,bitwise,45,random,5,9,9,0,5672297777591276065,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 2044, 0, 0, 0, 0, 0, 0]",59.43928888888889,59.31731111111112,59.51348888888889,0.027624,0.070513,2.674768,2.776244
random_n11_00,11,min,proposed,45,random,5,9,9,0,5672297777591276065,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 2044, 0, 0, 0, 0, 0, 0]",23.050133333333335,22.446955555555554,23.30784444444444,0.027153,0.028727,1.037256,1.104522
random_n11_00,11,spectrum,bitwise,128,random,5,20467,20469,0,919689367804898237,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2046, 0, 0, 0, 0, 0, 0]",43.8433671875,43.60409375,43.880640625,0.026793,0.070323,5.611951,5.712183
random_n11_00,11,spectrum,proposed,128,random,5,20467,20469,0,919689367804898237,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2046, 0, 0, 0, 0, 0, 0]",12.8651171875,12.72471875,12.866984375,0.025449,0.357887,1.646735,2.02093
random_n11_01,11,max,bitwise,1536,random,5,10,10,0,6836713052730629127,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 2044, 0, 0, 0, 0, 0, 0]",2.077513671875,2.0723723958333333,2.2436393229166667,0.049946,0.030491,3.191061,3.292888
random_n11_01,11,max,proposed,1536,random,5,10,10,0,6836713052730629127,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 2044, 0, 0, 0, 0, 0, 0]",0.198296875,0.1980546875,0.204763671875,0.025199,0.027754,0.304584,0.357466
random_n11_01,11,min,bitwise,45,random,5,9,9,0,6836713052730629127,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 2044, 0, 0, 0, 0, 0, 0]",59.09653333333333,58.12255555555556,62.72315555555555,0.028386,0.074933,2.659344,2.755817
random_n11_01,11,min,proposed,45,random,5,9,9,0,6836713052730629127,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 2044, 0, 0, 0, 0, 0, 0]",22.491733333333332,22.469911111111113,23.723044444444444,0.028406,0.028756,1.012128,1.06924
random_n11_01,11,spectrum,bitwise,128,random,5,20467,20469,0,2471353210489734067,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2046, 0, 0, 0, 0, 0, 0]",44.6146953125,43.965875,46.3115234375,0.05171,0.104972,5.710681,5.804738
random_n11_01,11,spectrum,proposed,128,random,5,20467,20469,0,2471353210489734067,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2046, 0, 0, 0, 0, 0, 0]",12.6119453125,12.5079609375,12.6893046875,0.050155,0.399573,1.614329,2.051188
random_n11_02,11,max,bitwise,1536,random,5,10,10,0,11370792716676426551,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2046, 0, 0, 0, 0, 0, 0]",2.062759765625,2.05087109375,2.0639921875,0.050647,0.056861,3.168399,3.2778
random_n11_02,11,max,proposed,1536,random,5,10,10,0,11370792716676426551,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2046, 0, 0, 0, 0, 0, 0]",0.19123567708333333,0.190798828125,0.1912421875,0.026171,0.028546,0.293738,0.348084
random_n11_02,11,min,bitwise,45,random,5,9,9,0,11370792716676426551,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2046, 0, 0, 0, 0, 0, 0]",57.93493333333333,57.842288888888895,58.51584444444445,0.027674,0.068699,2.607072,2.70582
