group,case,metric,profile,method,binary,threads,core_speedup,core_q1,core_q3,total_speedup,total_q1,total_q3
B,random_n08_01,max,natural,proposed,coam,8,1.0031590805752173,0.9906832770141903,1.1972689454046404,1.0061737983732637,0.9939358998996434,1.2230212465558417
B,random_n08_01,max,natural,proposed,coam,16,1.0029251921400038,1.0017827868852458,1.18224459754071,1.0030266313725424,0.9985696116863543,1.2043669184399262
B,random_n08_01,max,natural,proposed,coam,32,1.0046262911465687,0.997671491291715,1.176770716885946,0.9936042057389729,0.9881783568500287,1.1879094979202935
B,random_n08_01,max,natural,proposed,coam,64,1.0018316042379358,0.9944433331864213,1.180922310547992,0.9830061349693252,0.979779024846752,1.1851757213299543
B,random_n08_01,max,natural,proposed,coam-serial-source,1,1.0,1.0,1.0,1.0,1.0,1.0
B,random_n08_01,min,natural,bitwise,coam,1,1.0,1.0,1.0,1.0,1.0,1.0
B,random_n08_01,min,natural,bitwise,coam,2,0.8973022876721288,0.8865558038622661,0.9427193985945416,0.8882537341862804,0.876531908894631,0.9420601940748783
B,random_n08_01,min,natural,bitwise,coam,4,0.948581799472312,0.8778361494897059,0.9541500019527931,0.9371242509287232,0.8787131791395388,0.9441972813491685
B,random_n08_01,min,natural,bitwise,coam,8,0.9052950687146322,0.9051959814618028,0.9702603646160032,0.9074917015442344,0.8965226499672271,0.9722551605056663
B,random_n08_01,min,natural,bitwise,coam,16,0.9893838093801036,0.9861141566110622,1.0135232752181484,0.9894311390213401,0.9851709078911954,1.0124316169988923
B,random_n08_01,min,natural,bitwise,coam,32,1.0071158694766091,1.0022930477298773,1.0143466752548786,1.0017833652632229,0.997971177975592,1.0091262953171893
B,random_n08_01,min,natural,bitwise,coam,64,1.0120844466912207,0.9980201731928764,1.0149633860558,1.0065969340361562,0.9867704543975732,1.0115365907193288
B,random_n08_01,min,natural,bitwise,coam-serial-source,1,1.0,1.0,1.0,1.0,1.0,1.0
B,random_n08_01,min,natural,peigen,coam,1,1.0,1.0,1.0,1.0,1.0,1.0
B,random_n08_01,min,natural,proposed,coam,1,1.0,1.0,1.0,1.0,1.0,1.0
B,random_n08_01,min,natural,proposed,coam,2,1.0031411665545047,0.7953714405800147,1.0168659188190055,1.0045352420109361,0.787325682457093,1.013560623184759
B,random_n08_01,min,natural,proposed,coam,4,0.9227024265822477,0.8036029053268493,0.9963258417987204,0.9100909981493758,0.8071537600007561,0.9993347728110561
B,random_n08_01,min,natural,proposed,coam,8,1.007751519013267,0.7760430214376526,1.0767519570218251,1.0025931670695547,0.7700681986625116,1.0959470003707688
B,random_n08_01,min,natural,proposed,coam,16,1.0060858897099334,1.004530330515512,1.0863976179725183,1.00821211528976,1.0043028403952032,1.1015796938879567
B,random_n08_01,min,natural,proposed,coam,32,1.0013444760594699,0.9939587948729012,1.0801296470395976,0.9948390841119092,0.9906759223555295,1.0901445406213732
B,random_n08_01,min,natural,proposed,coam,64,1.0081794718701915,1.0005318938622272,1.0699152108750378,0.9976361739258903,0.9879567264217639,1.075212959058655
B,random_n08_01,min,natural,proposed,coam-serial-source,1,1.0,1.0,1.0,1.0,1.0,1.0
B,random_n08_01,spectrum,natural,bitwise,coam,1,1.0,1.0,1.0,1.0,1.0,1.0
B,random_n08_01,spectrum,natural,bitwise,coam,2,0.9754869362546109,0.850755908304791,0.9981384917977812,0.9803993396944762,0.8435810688787488,0.9961601994500269
B,random_n08_01,spectrum,natural,bitwise,coam,4,0.9109924424221099,0.8034532186228793,0.995624559096646,0.9103758573010345,0.8003882693257804,0.9965208455927451
B,random_n08_01,spectrum,natural,bitwise,coam,8,0.9897495224195826,0.8854316040151593,1.0039131571812792,0.9841342344279751,0.8776787969761563,1.009865275038742
B,random_n08_01,spectrum,natural,bitwise,coam,16,0.9967901869550135,0.9936206568978322,0.9992978668526284,0.9981991389026564,0.9959251623586578,1.0036918994619297
B,random_n08_01,spectrum,natural,bitwise,coam,32,1.0013060236740798,1.000171626739446,1.003531534988578,1.003109551575839,0.9953420593975958,1.0049511439114391
B,random_n08_01,spectrum,natural,bitwise,coam,64,0.9967246153202126,0.9963283466212787,1.0079062213392702,0.9929984366235983,0.9893318330826397,1.002307714502917
B,random_n08_01,spectrum,natural,bitwise,coam-serial-source,1,1.0,1.0,1.0,1.0,1.0,1.0
B,random_n08_01,spectrum,natural,peigen,coam,1,1.0,1.0,1.0,1.0,1.0,1.0
B,random_n08_01,spectrum,natural,proposed,coam,1,1.0,1.0,1.0,1.0,1.0,1.0
B,random_n08_01,spectrum,natural,proposed,coam,2,0.9997543653668688,0.950412391969204,1.0085812514957935,0.9743518111754194,0.9297564350898392,1.0061751684999432
B,random_n08_01,spectrum,natural,proposed,coam,4,0.7301295051054897,0.7299427560184426,0.9845528184642699,0.7227810592206783,0.7175845967851371,0.9513037105206722
B,random_n08_01,spectrum,natural,proposed,coam,8,0.9939370256421546,0.8893382330560837,1.0028584345860412,0.9971692816704024,0.8728083638268556,1.007540649935884
B,random_n08_01,spectrum,natural,proposed,coam,16,1.0062330461603426,1.00258307127853,1.031919015070392,1.0029051422224613,0.9590270330081883,1.0124523797881373
B,random_n08_01,spectrum,natural,proposed,coam,32,1.0010687444359325,0.9921913264792644,1.0079294809731552,0.9989363312120779,0.9855190316829825,1.0018695203713255
B,random_n08_01,spectrum,natural,proposed,coam,64,1.0268470201289,1.0052790805114231,1.0314899285005215,1.0161780699744896,1.0041232591051172,1.0179251690635798
B,random_n08_01,spectrum,natural,proposed,coam-serial-source,1,1.0,1.0,1.0,1.0,1.0,1.0
B,random_n12_00,max,natural,bitwise,coam,1,1.0,1.0,1.0,1.0,1.0,1.0
B,random_n12_00,max,natural,bitwise,coam,2,1.0288303501130542,1.0284916697421982,1.034944423105121,1.0200319648893597,1.0130709232922854,1.0237208488121494
B,random_n12_00,max,natural,bitwise,coam,4,1.0300227206965489,1.0278349113159508,1.037022796385832,1.0273801351244753,1.014586556522315,1.0364066156221645
B,random_n12_00,max,natural,bitwise,coam,8,1.0115665799656741,1.010864638169685,1.0193107419076242,1.0130105099726248,1.0028461117446787,1.0208052696892784
B,random_n12_00,max,natural,bitwise,coam,16,0.9903999598335735,0.9884270842803292,0.9933433119040297,0.9915042207560069,0.9887088672571495,0.9947034683230433
B,random_n12_00,max,natural,bitwise,coam,32,0.9807134753890654,0.9802110651555114,0.9807678820961842,0.9785169974903034,0.9782851038075674,0.9785345394190789
B,random_n12_00,max,natural,bitwise,coam,64,0.9626943439049431,0.9529186660119706,0.9726313445171256,0.9530679075157998,0.9471945925569768,0.965675632199255
B,random_n12_00,max,natural,bitwise,coam-serial-source,1,1.0,1.0,1.0,1.0,1.0,1.0
B,random_n12_00,max,natural,proposed,coam,1,1.0,1.0,1.0,1.0,1.0,1.0
B,random_n12_00,max,natural,proposed,coam,2,0.9877734936950368,0.9765271075438251,1.0153705148688985,0.9545056539853594,0.9519680241446745,1.0132069593784516
B,random_n12_00,max,natural,proposed,coam,4,0.9938460778776684,0.9841354027095429,1.0037834727136927,0.9928377993982549,0.9843332482534147,0.9945647552531124
B,random_n12_00,max,natural,proposed,coam,8,0.9986757801112717,0.9778848677147697,1.0016962513764789,1.0124462495145494,1.0082409001345694,1.0131872321924704
B,random_n12_00,max,natural,proposed,coam,16,0.9369196395407974,0.9261288345348939,0.9530877889329908,0.9576008613870088,0.9441903019213175,0.9587687563278029
B,random_n12_00,max,natural,proposed,coam,32,0.8741194782297277,0.8692402100469451,0.8783661656643034,0.8669060454753427,0.8626300539706396,0.9050882693108071
B,random_n12_00,max,natural,proposed,coam,64,0.8447981043095397,0.8358909798831927,0.8586496012065923,0.8349171376568637,0.8166156573543761,0.8587660533710095
B,random_n12_00,max,natural,proposed,coam-serial-source,1,1.0,1.0,1.0,1.0,1.0,1.0
B,random_n12_00,min,natural,bitwise,coam,1,1.0,1.0,1.0,1.0,1.0,1.0
B,random_n12_00,min,natural,bitwise,coam,2,0.5662714277241538,0.5543010612232437,0.5674144524649308,0.5688997203852166,0.55737104693295,0.5730105554092616
B,random_n12_00,min,natural,bitwise,coam,4,0.8698171676122852,0.8674232704568965,0.8744383925463942,0.8684741910367716,0.861303005845211,0.8795566443471231
B,random_n12_00,min,natural,bitwise,coam,8,1.2328026680480872,1.2198369466276209,1.240482566579661,1.230720515846743,1.2196625991856895,1.2400600045815393
B,random_n12_00,min,natural,bitwise,coam,16,0.7104592722127924,0.7045991234748025,0.7155140584319745,0.7083118117174912,0.7012429605266027,0.7083346781358519
B,random_n12_00,min,natural,bitwise,coam,32,0.13659114999430183,0.13557342026404443,0.1367602489173521,0.1370159200676372,0.13598056652896306,0.13734540971315187
B,random_n12_00,min,natural,bitwise,coam,64,0.046246226047669876,0.045962322260453166,0.046548207878214426,0.046554191426963626,0.04634514357990817,0.04679419364668944
B,random_n12_00,min,natural,bitwise,coam-serial-source,1,1.0,1.0,1.0,1.0,1.0,1.0
B,random_n12_00,min,natural,proposed,coam,1,1.0,1.0,1.0,1.0,1.0,1.0
B,random_n12_00,min,natural,proposed,coam,2,0.7272485683431127,0.7235709033240882,0.7295260511908873,0.7343721720110443,0.7187588867359299,0.7354013658697376
B,random_n12_00,min,natural,proposed,coam,4,1.057934247728124,1.0482257467166445,1.0629539727054866,1.0495141864170319,0.9930314558137271,1.0568868169538426
B,random_n12_00,min,natural,proposed,coam,8,1.1992573277768723,1.1899773414420636,1.21337140664486,1.196195683423153,1.1729342146200914,1.2029967534995087
B,random_n12_00,min,natural,proposed,coam,16,1.1536413519919477,1.1335215313102964,1.156324218030969,1.139848427123925,1.1254489229777838,1.1418023715888328
B,random_n12_00,min,natural,proposed,coam,32,1.0535583189675446,1.047276451009746,1.0772197665548555,1.037357911073696,1.037315633144538,1.063800710922739
B,random_n12_00,min,natural,proposed,coam,64,1.0161508436397804,0.996915103413707,1.0221399689451462,0.9805713481250788,0.9713843531235514,0.9941387419420742
B,random_n12_00,min,natural,proposed,coam-serial-source,1,1.0,1.0,1.0,1.0,1.0,1.0
B,random_n12_00,spectrum,natural,bitwise,coam,1,1.0,1.0,1.0,1.0,1.0,1.0
B,random_n12_00,spectrum,natural,bitwise,coam,2,0.5494760258782011,0.5438978176583675,0.549734094426792,0.5504687994091835,0.5452088727815104,0.5511581454692557
B,random_n12_00,spectrum,natural,bitwise,coam,4,0.8317916186788011,0.8229315970509423,0.8320001972978773,0.8332925810546522,0.8236293766249158,0.8341393617967995
B,random_n12_00,spectrum,natural,bitwise,coam,8,0.7701655810222013,0.767400858291395,0.7791910534332401,0.7718950018550208,0.7692542099666061,0.7807323228025712
B,random_n12_00,spectrum,natural,bitwise,coam,16,1.6670848908475517,1.64879299638415,1.6832371643850332,1.6340257903731235,1.6120333230372592,1.6494851895681335
B,random_n12_00,spectrum,natural,bitwise,coam,32,1.6441968055195906,1.6363264643569815,1.6555051870170086,1.434010322809857,1.4336846313565013,1.450008351506606
B,random_n12_00,spectrum,natural,bitwise,coam,64,1.1025060920014498,1.0893780385834535,1.103450603109474,0.8666440028823204,0.8661991751209166,0.8678801515480923
B,random_n12_00,spectrum,natural,bitwise,coam-serial-source,1,1.0,1.0,1.0,1.0,1.0,1.0
B,random_n12_00,spectrum,natural,proposed,coam,1,1.0,1.0,1.0,1.0,1.0,1.0
B,random_n12_00,spectrum,natural,proposed,coam,2,0.739956994569766,0.739552929052094,0.7468777349883292,0.7714577542650991,0.7655283100760368,0.7803137428537129
B,random_n12_00,spectrum,natural,proposed,coam,4,1.022334500329751,1.0177566158355182,1.0309530288210507,1.0108078682599928,0.9997370498851894,1.013615298919356
B,random_n12_00,spectrum,natural,proposed,coam,8,1.189656297378295,1.1886051159674254,1.1907897070854339,1.1608624456145262,1.1399516770013705,1.1680483654205533
B,random_n12_00,spectrum,natural,proposed,coam,16,0.8348523182710583,0.8199582229624555,0.8369078032198138,0.8500915167985826,0.8424078463553509,0.8628703837025217
B,random_n12_00,spectrum,natural,proposed,coam,32,0.5847598503640606,0.5840038167514052,0.59491176214716,0.5926514833881709,0.582436174111493,0.5991363233910333
B,random_n12_00,spectrum,natural,proposed,coam,64,0.39411622565676363,0.3886814395991568,0.4025615133853348,0.36229373852149155,0.35972738787531683,0.3753210132346963
B,random_n12_00,spectrum,natural,proposed,coam-serial-source,1,1.0,1.0,1.0,1.0,1.0,1.0
B,random_n12_01,max,natural,bitwise,coam,1,1.0,1.0,1.0,1.0,1.0,1.0
B,random_n12_01,max,natural,bitwise,coam,2,1.0236208518129581,1.01011818390437,1.0236868422593899,1.017637299575236,1.0037098192993437,1.0261042052719431
B,random_n12_01,max,natural,bitwise,coam,4,1.0204172060385,1.0177566787655388,1.0259911553128063,1.019250999119018,1.0170747095018944,1.024808526589177
B,random_n12_01,max,natural,bitwise,coam,8,1.0048987785740786,0.9910025522182578,1.0061938002680062,1.0053344852637986,0.9930321848550088,1.0080837973823396
B,random_n12_01,max,natural,bitwise,coam,16,0.9889449435802448,0.9863111359319833,0.9889512519099208,0.9866205024795532,0.9849353451252204,0.9889777696765013
B,random_n12_01,max,natural,bitwise,coam,32,0.9688823812102937,0.9591602006713892,0.9743303213346386,0.9656747217187676,0.95762061370696,0.9710951246299484
B,random_n12_01,max,natural,bitwise,coam,64,0.955048647113854,0.9550346537298878,0.9560725990084298,0.9502747569457788,0.9461406720022707,0.9520351165508771
B,random_n12_01,max,natural,bitwise,coam-serial-source,1,1.0,1.0,1.0,1.0,1.0,1.0
B,random_n12_01,max,natural,proposed,coam,1,1.0,1.0,1.0,1.0,1.0,1.0
B,random_n12_01,max,natural,proposed,coam,2,0.987546003829353,0.9627559565077218,1.0104870509875574,0.9410236365785332,0.9259569093149181,0.9513323418986787
B,random_n12_01,max,natural,proposed,coam,4,0.959272147851296,0.9532497212164599,0.976239519987965,0.9390880590992333,0.8245933481137375,0.9941287365112113
B,random_n12_01,max,natural,proposed,coam,8,1.017818871363683,1.0114876726967408,1.024806119353309,1.0357390210784359,1.0119836323294942,1.0364755567950914
B,random_n12_01,max,natural,proposed,coam,16,0.9317927023907485,0.9261178684228211,0.947643793680105,0.9522970640479941,0.950195063491254,0.9682596134333885
B,random_n12_01,max,natural,proposed,coam,32,0.8957813344981073,0.89241103718561,0.8999165603092207,0.8954734949896733,0.890055034184887,0.8974803177635521
B,random_n12_01,max,natural,proposed,coam,64,0.8474706313617841,0.8312861158360778,0.8521696523254052,0.8369724918226178,0.8346818023810794,0.8415627675891336
B,random_n12_01,max,natural,proposed,coam-serial-source,1,1.0,1.0,1.0,1.0,1.0,1.0
B,random_n12_01,min,natural,bitwise,coam,1,1.0,1.0,1.0,1.0,1.0,1.0
B,random_n12_01,min,natural,bitwise,coam,2,0.5721155263102495,0.5705289162724647,0.5744893891822207,0.5749549968696869,0.5748924467178079,0.578225440402602
B,random_n12_01,min,natural,bitwise,coam,4,0.871873786418889,0.868521597574084,0.8827631892530304,0.8702292426400826,0.8627288829843762,0.8709318015663133
B,random_n12_01,min,natural,bitwise,coam,8,1.2680851390031342,1.2662719207936388,1.2759937867350648,1.2628270193653761,1.2544673514279734,1.2703206606309017
B,random_n12_01,min,natural,bitwise,coam,16,0.7351196402368604,0.7115438803875964,0.7466197978266155,0.7293593610261732,0.7069025889455725,0.7466308291093711
B,random_n12_01,min,natural,bitwise,coam,32,0.14059827023024804,0.13941296163166503,0.14068316207314252,0.14145811666349534,0.13972936607170303,0.14184547158888058
B,random_n12_01,min,natural,bitwise,coam,64,0.047088108116285186,0.04646075999050243,0.047203274614998264,0.047387613725474634,0.04712412111008554,0.047436801519133674
B,random_n12_01,min,natural,bitwise,coam-serial-source,1,1.0,1.0,1.0,1.0,1.0,1.0
B,random_n12_01,min,natural,proposed,coam,1,1.0,1.0,1.0,1.0,1.0,1.0
B,random_n12_01,min,natural,proposed,coam,2,0.7269429081196296,0.7057740760564484,0.7275468466873518,0.7200812950017996,0.7149691982441035,0.7409353192348991
B,random_n12_01,min,natural,proposed,coam,4,1.0550201698687527,1.054598104776736,1.066145677342728,1.0431776432790052,1.0231580139437022,1.0484888708022546
B,random_n12_01,min,natural,proposed,coam,8,1.2194362465186845,1.2189585691539577,1.2388056132447132,1.2043611529417428,1.203168828753036,1.2144436560802296
B,random_n12_01,min,natural,proposed,coam,16,1.1627715065813602,1.1584667438896739,1.176652130995964,1.1462083883665342,1.1453048526838938,1.1485916828774145
B,random_n12_01,min,natural,proposed,coam,32,1.057435770750988,1.0567396140049914,1.083165432495516,1.047347523767431,1.0382391018967,1.063746894318081
B,random_n12_01,min,natural,proposed,coam,64,1.0293651187980086,1.0108764005137063,1.0312342930282694,1.0001709415127102,0.9940195523701748,1.0085646780862374
B,random_n12_01,min,natural,proposed,coam-serial-source,1,1.0,1.0,1.0,1.0,1.0,1.0
B,random_n12_01,spectrum,natural,bitwise,coam,1,1.0,1.0,1.0,1.0,1.0,1.0
B,random_n12_01,spectrum,natural,bitwise,coam,2,0.5518624116157707,0.5424400421765784,0.5550779796705285,0.5528939839695982,0.5436774435979225,0.5592172130240227
B,random_n12_01,spectrum,natural,bitwise,coam,4,0.8297416072516781,0.8186044585655112,0.84297657505916,0.8269967489603123,0.8197494574970953,0.844902206456905
B,random_n12_01,spectrum,natural,bitwise,coam,8,0.7724110420941154,0.7707505903554863,0.7780270514498171,0.7737235368393469,0.7724707528912195,0.779410232878552
B,random_n12_01,spectrum,natural,bitwise,coam,16,1.687667052035259,1.6667449401872154,1.7198732238215346,1.6482737695227372,1.6318830187521738,1.6926663759190657
B,random_n12_01,spectrum,natural,bitwise,coam,32,1.6558795985539287,1.6430927125720938,1.683972052296705,1.4649569491351329,1.4527560809371063,1.4779877666856107
B,random_n12_01,spectrum,natural,bitwise,coam,64,1.1145591927415526,1.097676958279368,1.1196592510839574,0.8751474568978247,0.8679257624815102,0.8845567601154022
B,random_n12_01,spectrum,natural,bitwise,coam-serial-source,1,1.0,1.0,1.0,1.0,1.0,1.0
B,random_n12_01,spectrum,natural,proposed,coam,1,1.0,1.0,1.0,1.0,1.0,1.0
B,random_n12_01,spectrum,natural,proposed,coam,2,0.7416170594689506,0.73354221364089,0.7440191680188597,0.7675386661905516,0.7667845804812916,0.7748026770759358
B,random_n12_01,spectrum,natural,proposed,coam,4,1.0157167812576688,1.0087920969210007,1.0176219490667786,1.0108864390312156,1.0022593700640137,1.013744425273374
B,random_n12_01,spectrum,natural,proposed,coam,8,1.2188313747511845,1.212538049641962,1.2317891813551172,1.1790402364646864,1.1739057214197386,1.1909075908059759
B,random_n12_01,spectrum,natural,proposed,coam,16,0.8497957622564805,0.8470324843747066,0.8512790931676343,0.8580657140435046,0.8577545620802326,0.8583185123754745
B,random_n12_01,spectrum,natural,proposed,coam,32,0.6056983810753144,0.602674017004609,0.6121384348999671,0.6116487016798924,0.6074650839403812,0.6127537146487526
B,random_n12_01,spectrum,natural,proposed,coam,64,0.3909466731889818,0.38762225806999745,0.4058219163317517,0.36926181422213245,0.36480618645642815,0.3724059746682447
B,random_n12_01,spectrum,natural,proposed,coam-serial-source,1,1.0,1.0,1.0,1.0,1.0,1.0
B,random_n16_00,max,natural,bitwise,coam,1,1.0,1.0,1.0,1.0,1.0,1.0
B,random_n16_00,max,natural,bitwise,coam,2,0.6353997234500391,0.6170300582326351,0.6386100308775409,0.6446687963731638,0.628501055712368,0.6475877695991431
B,random_n16_00,max,natural,bitwise,coam,4,0.9663094390067006,0.9575885767650735,0.9752511947100276,0.9788991999152138,0.9680504379679005,0.9876384382691232
B,random_n16_00,max,natural,bitwise,coam,8,1.295611281904277,1.2947821688943855,1.2975054659466165,1.3065624413499932,1.3036558679646484,1.3106138360301858
B,random_n16_00,max,natural,bitwise,coam,16,1.2661110035940804,1.2420790910265844,1.274851778889166,1.2831708733705962,1.261254873993158,1.2893277402160652
B,random_n16_00,max,natural,bitwise,coam,32,1.2647638213978898,1.264574965443263,1.2755693567058515,1.2817822129510281,1.2790841681456497,1.2913167280492863
B,random_n16_00,max,natural,bitwise,coam,64,1.2726502743096848,1.2654999784882683,1.274998794375039,1.281863594021611,1.2804613199175348,1.2865851027460884
B,random_n16_00,max,natural,bitwise,coam-serial-source,1,1.0,1.0,1.0,1.0,1.0,1.0
B,random_n16_00,max,natural,proposed,coam,1,1.0,1.0,1.0,1.0,1.0,1.0
B,random_n16_00,max,natural,proposed,coam,2,0.9984785676083667,0.9974828633668492,1.0015823839029916,0.9539365412596004,0.950821635130222,0.9601303004502525
B,random_n16_00,max,natural,proposed,coam,4,1.0044088429269669,1.003126501355707,1.0075396503093759,1.1572106157546627,1.1554500411302202,1.162307432803683
B,random_n16_00,max,natural,proposed,coam,8,1.0026214532871973,0.9974580212586907,1.0062921244575755,1.2889056386391458,1.2766463447072467,1.3041889020030049
B,random_n16_00,max,natural,proposed,coam,16,0.9833511974362306,0.980832072205961,0.9865918643963859,1.3571660656264506,1.3499746986637675,1.358050901672794
B,random_n16_00,max,natural,proposed,coam,32,0.9504079895809371,0.9454295477415027,0.9643020247285242,1.3104719568803052,1.3016266416341669,1.3328159249574272
B,random_n16_00,max,natural,proposed,coam,64,0.9291974543946718,0.9267893468665374,0.9425079647393004,1.2616998456368218,1.253839498471073,1.2741004591365908
B,random_n16_00,max,natural,proposed,coam-serial-source,1,1.0,1.0,1.0,1.0,1.0,1.0
B,random_n16_00,min,natural,bitwise,coam,1,1.0,1.0,1.0,1.0,1.0,1.0
B,random_n16_00,min,natural,bitwise,coam,2,1.2619220788682275,1.2613886025374437,1.2636683503177049,0.9600062441814795,0.9591131889731046,0.961948079947903
B,random_n16_00,min,natural,bitwise,coam,4,1.3478790705185404,1.3331041193382969,1.3555496800679254,1.2463158972781068,1.2436508411757754,1.2490054056874385
B,random_n16_00,min,natural,bitwise,coam,8,2.2519768084978904,2.242892433566714,2.2533135584224433,2.2064645071082913,2.206162896670814,2.206506000775908
B,random_n16_00,min,natural,bitwise,coam,16,4.077416843010949,4.076202682580351,4.087954778137994,3.901223101987124,3.894511733765861,3.9169706010232224
B,random_n16_00,min,natural,bitwise,coam,32,6.379894484297924,6.358081386093322,6.3869877501843675,5.825434870235398,5.786746940170395,5.837718566539085
B,random_n16_00,min,natural,bitwise,coam,64,5.473584101334974,5.349890880029508,5.514871783150412,4.886321949149691,4.880405878208531,4.888053552196585
B,random_n16_00,min,natural,bitwise,coam-serial-source,1,1.0,1.0,1.0,1.0,1.0,1.0
B,random_n16_00,min,natural,proposed,coam,1,1.0,1.0,1.0,1.0,1.0,1.0
B,random_n16_00,min,natural,proposed,coam,2,0.8559517072859647,0.8307407296002616,0.8680788573531112,0.8947445249471615,0.8809558377300089,0.8964508869279746
B,random_n16_00,min,natural,proposed,coam,4,1.638309181057859,1.6165035592583161,1.6386822074796272,1.3679525555672307,1.3590454701578267,1.378670311340885
B,random_n16_00,min,natural,proposed,coam,8,2.9044465079586823,2.8966124418302823,2.927635563947111,1.8398112338266632,1.835318152434348,1.8547211351485704
B,random_n16_00,min,natural,proposed,coam,16,4.131957548540586,4.061123580013328,4.185096632018253,2.1315432271372585,2.0746209858025773,2.1778723239140088
B,random_n16_00,min,natural,proposed,coam,32,3.8140037624410543,3.774154857000151,3.832040879395721,1.9818848579558,1.9161669754027983,2.039784052210162
B,random_n16_00,min,natural,proposed,coam,64,3.7495226173300518,3.664538388052316,3.8091377045688524,1.9677635487169498,1.9266827277328908,1.977146020657043
B,random_n16_00,min,natural,proposed,coam-serial-source,1,1.0,1.0,1.0,1.0,1.0,1.0
B,random_n16_00,spectrum,natural,bitwise,coam,1,1.0,1.0,1.0,1.0,1.0,1.0
B,random_n16_00,spectrum,natural,bitwise,coam,2,1.2263467490528224,1.221875032335896,1.228952102896688,1.2198398231628125,1.2153801291668587,1.2232334871227712
B,random_n16_00,spectrum,natural,bitwise,coam,4,2.408080817581391,2.401811324860302,2.411897211193494,2.385589315576775,2.379984333562365,2.3896502024596247
B,random_n16_00,spectrum,natural,bitwise,coam,8,4.690650385654115,4.6875328441542194,4.696062937932504,4.644041965784078,4.641069034673448,4.649857268512087
B,random_n16_00,spectrum,natural,bitwise,coam,16,7.726706199798064,7.712080697374643,7.7794192323765845,7.656836012511373,7.643895037105434,7.709274908371437
B,random_n16_00,spectrum,natural,bitwise,coam,32,6.391112737377046,6.144463575841442,6.400214883075263,6.377878882730902,6.132200838454028,6.388267129647462
B,random_n16_00,spectrum,natural,bitwise,coam,64,5.3619257580411555,5.15771916588821,5.37618369523714,5.35021046524557,5.1459350776061115,5.363103610258797
B,random_n16_00,spectrum,natural,bitwise,coam-serial-source,1,1.0,1.0,1.0,1.0,1.0,1.0
B,random_n16_00,spectrum,natural,proposed,coam,1,1.0,1.0,1.0,1.0,1.0,1.0
B,random_n16_00,spectrum,natural,proposed,coam,2,1.8724987901038803,1.8713918723782685,1.9057808276557682,1.6073951034652274,1.5985996814978596,1.6297954867068118
B,random_n16_00,spectrum,natural,proposed,coam,4,3.1917117001702238,3.1846395802374334,3.2226133040038802,2.3216605912150925,2.321590510437264,2.3355135544505603
B,random_n16_00,spectrum,natural,proposed,coam,8,3.829803276587265,3.822618401725529,3.8896208557278817,2.5772310332013357,2.576553573229364,2.5922049217387375
B,random_n16_00,spectrum,natural,proposed,coam,16,4.0548116770718545,4.049942147398826,4.122784911146266,2.6713662023777642,2.6401129615355936,2.6788522024058095
B,random_n16_00,spectrum,natural,proposed,coam,32,8.866452407482441,8.86553663755128,8.988886783609027,3.7903467935227484,3.7236063965124853,3.798163209600771
B,random_n16_00,spectrum,natural,proposed,coam,64,17.32215981101404,17.26947307341831,17.548589126318678,4.59212386379664,4.585823062300441,4.611478259591553
B,random_n16_00,spectrum,natural,proposed,coam-serial-source,1,1.0,1.0,1.0,1.0,1.0,1.0
B,random_n16_01,max,natural,bitwise,coam,1,1.0,1.0,1.0,1.0,1.0,1.0
B,random_n16_01,max,natural,bitwise,coam,2,0.6273305765744959,0.6177133047898947,0.6327413319310524,0.6432179051676374,0.6282097895333894,0.6447897931806688
B,random_n16_01,max,natural,bitwise,coam,4,0.9626511624564257,0.9621242553522641,0.9682593747087366,0.9733055094134272,0.9729266973745521,0.9794288332695573
B,random_n16_01,max,natural,bitwise,coam,8,1.2958094105955924,1.2948081260684037,1.295939038116989,1.3050787513497613,1.3015183472495166,1.3055955952925855
B,random_n16_01,max,natural,bitwise,coam,16,1.2525415712358148,1.2423043085517727,1.2630770977691712,1.2686715225408898,1.2540765290650369,1.2774951517529947
B,random_n16_01,max,natural,bitwise,coam,32,1.2580606241687493,1.2551365768168192,1.2594107424545822,1.27196131093224,1.2649759372957308,1.2723713657231743
B,random_n16_01,max,natural,bitwise,coam,64,1.261907278515328,1.2504043361217478,1.2658526312548326,1.2734823662125196,1.2618212132471298,1.2742198386858306
B,random_n16_01,max,natural,bitwise,coam-serial-source,1,1.0,1.0,1.0,1.0,1.0,1.0
B,random_n16_01,max,natural,proposed,coam,1,1.0,1.0,1.0,1.0,1.0,1.0
B,random_n16_01,max,natural,proposed,coam,2,1.003639251614715,0.9970984423627415,1.0041801632732972,0.93923327028595,0.9380435979134598,0.9490918490257179
B,random_n16_01,max,natural,proposed,coam,4,0.9898048114712314,0.9595109751770053,0.9942133124785452,1.1319298060610425,1.11667138278053,1.1360487422767584
B,random_n16_01,max,natural,proposed,coam,8,0.9898155657724428,0.9816168017660594,0.9978291752600567,1.2656700814358441,1.2656215294773607,1.2856322751799427
B,random_n16_01,max,natural,proposed,coam,16,0.9784314530686693,0.9733128299461145,0.9875369707763157,1.3378536787082342,1.3306729849213943,1.3432969969225892
B,random_n16_01,max,natural,proposed,coam,32,0.9570358478245499,0.9506597704892028,0.9578635099336085,1.2924461787426649,1.2918087901824842,1.3074403606507499
