group,case,metric,profile,method,binary,threads,n,steps,repeats,kernel_us_per_step,kernel_us_q1,kernel_us_q3,paired_hardware_speedup,parallel_efficiency,process_seconds,init_ms,context_ms,kernel_ms,total_ms
B,random_n08_00,min,natural,proposed,coam-serial-source,1,8,491,5,2.132826883910387,2.1040977596741346,2.1356496945010184,1.0,1.0,0.005904830060899258,0.004791,0.01284,1.047218,1.064491
B,random_n08_00,spectrum,natural,bitwise,coam,1,8,640,5,2.633465625,2.632953125,2.640603125,1.0,1.0,0.006842492148280144,0.00865,0.01314,1.685418,1.707128
B,random_n08_00,spectrum,natural,bitwise,coam,2,8,640,5,2.6436031250000003,2.62924375,2.6463015624999997,1.0014108144214473,0.5007054072107237,0.006863955408334732,0.011176,0.011306,1.691906,1.714809
B,random_n08_00,spectrum,natural,bitwise,coam,4,8,640,5,2.7904828125,2.676065625,2.822921875,0.9462889766499861,0.23657224416249653,0.007312364876270294,0.01748,0.028416,1.785909,1.832416
B,random_n08_00,spectrum,natural,bitwise,coam,8,8,640,5,2.6633828125,2.6257484375,2.8948859375000002,0.9885747976756534,0.12357184970945667,0.007497045211493969,0.010113,0.011025,1.704565,1.723158
B,random_n08_00,spectrum,natural,bitwise,coam,16,8,640,5,2.6348921875,2.62959375,2.715690625,0.9994585879047471,0.06246616174404669,0.008277012035250664,0.012348,0.011176,1.686331,1.727596
B,random_n08_00,spectrum,natural,bitwise,coam,32,8,640,5,2.634225,2.6318078125000004,2.6348265625,0.999517172982566,0.03123491165570519,0.008752655237913132,0.012028,0.014874,1.685904,1.711259
B,random_n08_00,spectrum,natural,bitwise,coam,64,8,640,5,2.6318468750000004,2.6276421875000002,2.6332296875,1.0033270362661202,0.015676984941658128,0.00971135962754488,0.020858,0.01308,1.684382,1.717912
B,random_n08_00,spectrum,natural,bitwise,coam-serial-source,1,8,640,5,2.6667562499999997,2.666228125,2.6780875,1.0,1.0,0.006391789764165878,0.007016,0.01291,1.706724,1.726482
B,random_n08_00,spectrum,natural,peigen,coam,1,8,640,5,3.7357796875,3.7331656250000003,3.754109375,1.0,1.0,0.007161812856793404,0.013561,0.012769,2.390899,2.416398
B,random_n08_00,spectrum,natural,proposed,coam,1,8,640,5,1.3661218750000002,1.3552843749999999,1.3980843749999998,1.0,1.0,0.005701291374862194,0.012921,0.013461,0.874318,0.900528
B,random_n08_00,spectrum,natural,proposed,coam,2,8,640,5,1.4872265625,1.3804828125,1.506975,0.9121554006697298,0.4560777003348649,0.006120570935308933,0.032064,0.023714,0.951825,1.007603
B,random_n08_00,spectrum,natural,proposed,coam,4,8,640,5,1.6705828125,1.6236656250000001,1.68590625,0.8112644071632935,0.20281610179082338,0.006818817928433418,0.033135,0.028255,1.069173,1.129842
B,random_n08_00,spectrum,natural,proposed,coam,8,8,640,5,1.4234921875,1.3710703125,1.656825,0.9821510699369399,0.12276888374211749,0.006577819585800171,0.028114,0.023514,0.911035,0.963395
B,random_n08_00,spectrum,natural,proposed,coam,16,8,640,5,1.3876265625000002,1.3667046875000002,1.419471875,0.992919833281248,0.062057489580078,0.0063817789778113365,0.017009,0.011055,0.888081,0.916536
B,random_n08_00,spectrum,natural,proposed,coam,32,8,640,5,1.3670921875,1.3622390625,1.3790734375,1.0028503165170395,0.031339072391157484,0.007955989800393581,0.015886,0.015426,0.874939,0.906161
B,random_n08_00,spectrum,natural,proposed,coam,64,8,640,5,1.3703984375,1.3674421875,1.3935296874999998,1.0076002664394414,0.015743754163116273,0.008739065378904343,0.022983,0.013211,0.877055,0.915955
B,random_n08_00,spectrum,natural,proposed,coam-serial-source,1,8,640,5,1.1943640625,1.187753125,1.435909375,1.0,1.0,0.006013152189552784,0.011526,0.014865,0.764393,0.790784
B,random_n08_01,max,natural,bitwise,coam,1,8,6912,5,0.2866127025462963,0.2859720775462963,0.2875416666666667,1.0,1.0,0.007116436958312988,0.005282,0.013301,1.981067,1.998527
B,random_n08_01,max,natural,bitwise,coam,2,8,6912,5,0.29588151041666666,0.28727734375,0.29644603587962964,0.9732100552873578,0.4866050276436789,0.007187133654952049,0.015055,0.02159,2.045133,2.081968
B,random_n08_01,max,natural,bitwise,coam,4,8,6912,5,0.3430481770833333,0.32680613425925925,0.3489450231481481,0.8354881958071804,0.2088720489517951,0.007625403814017773,0.010484,0.028756,2.371149,2.41078
B,random_n08_01,max,natural,bitwise,coam,8,8,6912,5,0.28863194444444445,0.28640219907407405,0.30773683449074074,0.9930040941863356,0.12412551177329195,0.00832462776452303,0.006104,0.011356,1.995024,2.012384
B,random_n08_01,max,natural,bitwise,coam,16,8,6912,5,0.28752170138888894,0.28658506944444445,0.28771122685185185,0.9961818510957127,0.06226136569348204,0.00792618840932846,0.007748,0.010513,1.98735,2.005692
B,random_n08_01,max,natural,bitwise,coam,32,8,6912,5,0.28699074074074077,0.285673755787037,0.28855598958333334,0.9964848315291208,0.031140150985285026,0.00866690557450056,0.008119,0.014944,1.98368,2.006893
B,random_n08_01,max,natural,bitwise,coam,64,8,6912,5,0.2909548611111111,0.2871082175925926,0.29497294560185183,0.9826784613242636,0.015354350958191619,0.01006837747991085,0.016639,0.01303,2.01108,2.040057
B,random_n08_01,max,natural,bitwise,coam-serial-source,1,8,6912,5,0.3254560185185185,0.307779369212963,0.3458098958333333,1.0,1.0,0.007337143644690514,0.007448,0.025198,2.249552,2.282479
B,random_n08_01,max,natural,peigen,coam,1,8,6912,5,0.8000934606481481,0.8000672743055556,0.8002420428240741,1.0,1.0,0.010766519233584404,0.011868,0.013502,5.530246,5.554056
B,random_n08_01,max,natural,proposed,coam,1,8,6912,5,0.08586328125,0.08554311342592592,0.10097193287037037,1.0,1.0,0.00531909242272377,0.005021,0.013502,0.593487,0.610847
B,random_n08_01,max,natural,proposed,coam,2,8,6912,5,0.09850289351851851,0.09754137731481481,0.11078964120370371,0.871682832686105,0.4358414163430525,0.005924012511968613,0.014544,0.023514,0.680852,0.717165
B,random_n08_01,max,natural,proposed,coam,4,8,6912,5,0.08523885995370371,0.08478052662037036,0.11825607638888888,1.0073255472519862,0.25183138681299655,0.006078200414776802,0.005532,0.023784,0.589171,0.618487
B,random_n08_01,max,natural,proposed,coam,8,8,6912,5,0.08567144097222223,0.08527372685185185,0.08631409143518519,1.0031590805752173,0.12539488507190216,0.0067407237365841866,0.005362,0.011186,0.592161,0.608829
B,random_n08_01,max,natural,proposed,coam,16,8,6912,5,0.08540697337962963,0.08524305555555556,0.08561284722222223,1.0029251921400038,0.06268282450875023,0.006337716244161129,0.007437,0.010764,0.590333,0.608484
B,random_n08_01,max,natural,proposed,coam,32,8,6912,5,0.08580425347222223,0.0857427662037037,0.08593822337962963,1.0046262911465687,0.03139457159833027,0.007140452973544598,0.008139,0.015556,0.593079,0.616914
B,random_n08_01,max,natural,proposed,coam,64,8,6912,5,0.08550260416666668,0.08538671875,0.0871383101851852,1.0018316042379358,0.015653618816217747,0.008327449671924114,0.015436,0.01288,0.590994,0.6194
B,random_n08_01,max,natural,proposed,coam-serial-source,1,8,6912,5,0.08471730324074075,0.0846222511574074,0.08560706018518519,1.0,1.0,0.005205417983233929,0.003768,0.01325,0.585566,0.602194
B,random_n08_01,min,natural,bitwise,coam,1,8,491,5,3.6819735234215885,3.658474541751527,3.6948207739307537,1.0,1.0,0.006883736699819565,0.007488,0.013691,1.807849,1.831332
B,random_n08_01,min,natural,bitwise,coam,2,8,491,5,4.048085539714868,3.9879429735234218,4.126615071283096,0.8973022876721288,0.4486511438360644,0.00718079786747694,0.015806,0.028566,1.98761,2.031701
B,random_n08_01,min,natural,bitwise,coam,4,8,491,5,3.895099796334012,3.858904276985743,4.282702647657842,0.948581799472312,0.237145449868078,0.0069645121693611145,0.015717,0.028375,1.912494,1.957257
B,random_n08_01,min,natural,bitwise,coam,8,8,491,5,4.081344195519349,3.743692464358452,4.153256619144603,0.9052950687146322,0.11316188358932902,0.007423143833875656,0.014634,0.02191,2.00394,2.045897
B,random_n08_01,min,natural,bitwise,coam,16,8,491,5,3.6713319755600815,3.6611384928716904,3.711091649694501,0.9893838093801036,0.061836488086256476,0.007485790178179741,0.00856,0.012759,1.802624,1.823943
B,random_n08_01,min,natural,bitwise,coam,32,8,491,5,3.652022403258656,3.6425621181262726,3.673549898167006,1.0071158694766091,0.031472370921144036,0.00885586068034172,0.015285,0.013822,1.793143,1.821127
B,random_n08_01,min,natural,bitwise,coam,64,8,491,5,3.6395621181262725,3.638010183299389,3.7040855397148675,1.0120844466912207,0.015813819479550323,0.009760094806551933,0.020216,0.013651,1.787025,1.828861
B,random_n08_01,min,natural,bitwise,coam-serial-source,1,8,491,5,3.758631364562118,3.7472301425661914,3.808602851323829,1.0,1.0,0.007120292633771896,0.006685,0.013271,1.845488,1.865444
B,random_n08_01,min,natural,peigen,coam,1,8,491,5,2.5954399185336046,2.5869898167006107,2.595643584521385,1.0,1.0,0.006062683649361134,0.018453,0.013331,1.274361,1.299209
B,random_n08_01,min,natural,proposed,coam,1,8,491,5,2.1645763747454176,2.163152749490835,2.3422688391038697,1.0,1.0,0.006452580913901329,0.007537,0.014343,1.062807,1.083334
B,random_n08_01,min,natural,proposed,coam,2,8,491,5,2.3034195519348266,2.17881466395112,2.7136048879837067,1.0031411665545047,0.5015705832772523,0.0062544625252485275,0.011798,0.028956,1.130979,1.172365
B,random_n08_01,min,natural,proposed,coam,4,8,491,5,2.344366598778004,2.17857433808554,2.8707209775967413,0.9227024265822477,0.23067560664556191,0.0065305642783641815,0.010284,0.025799,1.151084,1.187167
B,random_n08_01,min,natural,proposed,coam,8,8,491,5,2.1753095723014257,2.15728716904277,2.7874134419551932,1.007751519013267,0.1259689398766584,0.006678113713860512,0.005994,0.020628,1.068077,1.084234
B,random_n08_01,min,natural,proposed,coam,16,8,491,5,2.1559959266802444,2.153397148676171,2.1582790224032586,1.0060858897099334,0.06288036810687084,0.007108435034751892,0.006685,0.013331,1.058594,1.07869
B,random_n08_01,min,natural,proposed,coam,32,8,491,5,2.1685071283095723,2.1616700610997963,2.1714419551934827,1.0013444760594699,0.03129201487685843,0.007565926760435104,0.012769,0.01304,1.064737,1.090005
B,random_n08_01,min,natural,proposed,coam,64,8,491,5,2.1634256619144603,2.148134419551935,2.168234215885947,1.0081794718701915,0.015752804247971743,0.00897836685180664,0.017,0.013602,1.062242,1.094802
B,random_n08_01,min,natural,proposed,coam-serial-source,1,8,491,5,2.0977922606924646,2.0891731160896128,2.098264765784114,1.0,1.0,0.005671319551765919,0.005102,0.01332,1.030016,1.048147
B,random_n08_01,spectrum,natural,bitwise,coam,1,8,640,5,2.6067218750000003,2.6042078125,2.6151875,1.0,1.0,0.006593161262571812,0.007577,0.021329,1.668302,1.69779
B,random_n08_01,spectrum,natural,bitwise,coam,2,8,640,5,2.832884375,2.6809046875,3.048278125,0.9754869362546109,0.48774346812730546,0.007305745966732502,0.019926,0.022592,1.813046,1.857909
B,random_n08_01,spectrum,natural,bitwise,coam,4,8,640,5,3.1038796874999997,2.6112140625,3.2462625,0.9109924424221099,0.22774811060552747,0.007545122876763344,0.015616,0.027984,1.986483,2.032979
B,random_n08_01,spectrum,natural,bitwise,coam,8,8,640,5,2.63371875,2.60499375,2.9289,0.9897495224195826,0.12371869030244782,0.007863141596317291,0.016588,0.022993,1.68558,1.725161
B,random_n08_01,spectrum,natural,bitwise,coam,16,8,640,5,2.617025,2.61259375,2.62165625,0.9967901869550135,0.062299386684688346,0.007769020274281502,0.010855,0.010554,1.674896,1.695875
B,random_n08_01,spectrum,natural,bitwise,coam,32,8,640,5,2.605984375,2.6037609375,2.6092859374999997,1.0013060236740798,0.031290813239814995,0.008572489954531193,0.011286,0.015195,1.66783,1.694311
B,random_n08_01,spectrum,natural,bitwise,coam,64,8,640,5,2.6145671874999996,2.612765625,2.616328125,0.9967246153202126,0.015573822114378322,0.00975855439901352,0.020998,0.013531,1.673323,1.708795
B,random_n08_01,spectrum,natural,bitwise,coam-serial-source,1,8,640,5,2.651103125,2.648325,2.6631078125,1.0,1.0,0.006536607630550861,0.006495,0.013742,1.696706,1.716391
B,random_n08_01,spectrum,natural,peigen,coam,1,8,640,5,3.7240953125000003,3.723565625,3.758521875,1.0,1.0,0.007766430266201496,0.014673,0.012809,2.383421,2.409763
B,random_n08_01,spectrum,natural,proposed,coam,1,8,640,5,1.3863734374999999,1.3701812500000001,1.4108703125,1.0,1.0,0.006168657913804054,0.01306,0.013451,0.887279,0.91379
B,random_n08_01,spectrum,natural,proposed,coam,2,8,640,5,1.3867140624999998,1.357975,1.4469328125,0.9997543653668688,0.4998771826834344,0.005959213711321354,0.028516,0.021831,0.887497,0.937844
B,random_n08_01,spectrum,natural,proposed,coam,4,8,640,5,1.8771078124999998,1.408125,1.93235625,0.7301295051054897,0.18253237627637242,0.006298338063061237,0.031322,0.028105,1.201349,1.260455
B,random_n08_01,spectrum,natural,proposed,coam,8,8,640,5,1.4194765625,1.382421875,1.5400531249999998,0.9939370256421546,0.12424212820526932,0.006729329004883766,0.014162,0.011195,0.908465,0.933332
B,random_n08_01,spectrum,natural,proposed,coam,16,8,640,5,1.374840625,1.3672296874999998,1.3828015625,1.0062330461603426,0.06288956538502141,0.006758524104952812,0.016267,0.010695,0.879898,0.911143
B,random_n08_01,spectrum,natural,proposed,coam,32,8,640,5,1.4005609374999999,1.397284375,1.4093640625000001,1.0010687444359325,0.03128339826362289,0.007539274170994759,0.015807,0.015296,0.896359,0.928363
B,random_n08_01,spectrum,natural,proposed,coam,64,8,640,5,1.3634609375,1.3629859375000002,1.3677984375,1.0268470201289,0.01604448468951406,0.008917628787457943,0.0216,0.01317,0.872615,0.907365
B,random_n08_01,spectrum,natural,proposed,coam-serial-source,1,8,640,5,1.226609375,1.1894140625,1.2631484375,1.0,1.0,0.005790785886347294,0.010895,0.012879,0.78503,0.808985
B,random_n12_00,max,natural,bitwise,coam,1,12,1152,5,3.2631119791666667,3.256056423611111,3.2917552083333335,1.0,1.0,0.00901887658983469,0.060157,0.048822,3.759105,3.867082
B,random_n12_00,max,natural,bitwise,coam,2,12,1152,5,3.191863715277778,3.165855902777778,3.1945616319444445,1.0288303501130542,0.5144151750565271,0.009499420411884785,0.084955,0.052131,3.677027,3.814975
B,random_n12_00,max,natural,bitwise,coam,4,12,1152,5,3.1687421875,3.168,3.1742361111111115,1.0300227206965489,0.2575056801741372,0.009952189400792122,0.061422,0.051118,3.650391,3.77048
B,random_n12_00,max,natural,bitwise,coam,8,12,1152,5,3.2210607638888886,3.216207465277778,3.2293932291666665,1.0115665799656741,0.12644582249570926,0.009584560990333557,0.057572,0.049034,3.710662,3.826867
B,random_n12_00,max,natural,bitwise,coam,16,12,1152,5,3.2941796875,3.2914435763888887,3.3138142361111114,0.9903999598335735,0.061899997489598346,0.010008440352976322,0.058113,0.048259,3.794895,3.904037
B,random_n12_00,max,natural,bitwise,coam,32,12,1152,5,3.320089409722222,3.317714409722222,3.3403064236111115,0.9807134753890654,0.030647296105908294,0.01126768533140421,0.071335,0.048741,3.824743,3.9447
B,random_n12_00,max,natural,bitwise,coam,64,12,1152,5,3.398809027777778,3.3794817708333333,3.4243342013888887,0.9626943439049431,0.015042099123514736,0.012612314894795418,0.085267,0.049544,3.915428,4.059361
B,random_n12_00,max,natural,bitwise,coam-serial-source,1,12,1152,5,4.211892361111111,4.1913064236111115,4.216140625,1.0,1.0,0.010069301351904869,0.06092,0.050607,4.8521,4.963276
B,random_n12_00,max,natural,proposed,coam,1,12,1152,5,0.2834774305555555,0.2795373263888889,0.28465277777777775,1.0,1.0,0.006047210656106472,0.060378,0.048841,0.326566,0.43277
B,random_n12_00,max,natural,proposed,coam,2,12,1152,5,0.28299739583333333,0.28205555555555556,0.2925677083333333,0.9877734936950368,0.4938867468475184,0.006167997606098652,0.079965,0.047929,0.326013,0.454593
B,random_n12_00,max,natural,proposed,coam,4,12,1152,5,0.2835798611111111,0.28126822916666666,0.2886345486111111,0.9938460778776684,0.2484615194694171,0.00635334849357605,0.061862,0.048762,0.326684,0.442721
B,random_n12_00,max,natural,proposed,coam,8,12,1152,5,0.28299739583333333,0.28247829861111107,0.28467881944444445,0.9986757801112717,0.12483447251390896,0.006359178572893143,0.051197,0.04815,0.326013,0.427438
B,random_n12_00,max,natural,proposed,coam,16,12,1152,5,0.30107552083333333,0.29743055555555553,0.3021197916666667,0.9369196395407974,0.058557477471299836,0.006818093359470367,0.06099,0.048532,0.346839,0.45508
B,random_n12_00,max,natural,proposed,coam,32,12,1152,5,0.3227326388888889,0.3150998263888889,0.32747309027777777,0.8741194782297277,0.02731623369467899,0.007826977409422398,0.07814,0.048943,0.371788,0.50269
B,random_n12_00,max,natural,proposed,coam,64,12,1152,5,0.3344184027777778,0.33326909722222225,0.3355564236111111,0.8447981043095397,0.013199970379836558,0.00900634378194809,0.093344,0.048221,0.38525,0.525721
B,random_n12_00,max,natural,proposed,coam-serial-source,1,12,1152,5,0.2919496527777778,0.29180989583333333,0.2926111111111111,1.0,1.0,0.005279887467622757,0.057463,0.050457,0.336326,0.444617
B,random_n12_00,min,natural,bitwise,coam,1,12,21,5,178.98404761904763,178.67985714285712,179.48619047619047,1.0,1.0,0.009419058449566364,0.19489,0.049675,3.758665,4.002879
B,random_n12_00,min,natural,bitwise,coam,2,12,21,5,315.53747619047624,314.278,324.45038095238095,0.5662714277241538,0.2831357138620769,0.01254898589104414,0.339634,0.04749,6.626287,7.021088
B,random_n12_00,min,natural,bitwise,coam,4,12,21,5,206.7597619047619,204.68457142857142,206.91880952380953,0.8698171676122852,0.2174542919030713,0.010054695419967175,0.219657,0.052239,4.341955,4.624963
B,random_n12_00,min,natural,bitwise,coam,8,12,21,5,145.88157142857142,144.69061904761907,146.4784761904762,1.2328026680480872,0.1541003335060109,0.009413586929440498,0.153492,0.048461,3.063513,3.265466
B,random_n12_00,min,natural,bitwise,coam,16,12,21,5,253.13652380952382,250.8492857142857,253.90766666666667,0.7104592722127924,0.04440370451329952,0.01214651484042406,0.345287,0.047289,5.315867,5.659239
B,random_n12_00,min,natural,bitwise,coam,32,12,21,5,1310.3634285714286,1306.7740952380952,1321.9649523809524,0.13659114999430183,0.004268473437321932,0.036176647990942,1.643023,0.052151,27.517632,29.2147
B,random_n12_00,min,natural,bitwise,coam,64,12,21,5,3868.9536666666663,3863.59,3881.0991904761904,0.046246226047669876,0.0007225972819948418,0.09544830955564976,4.729395,0.048722,81.248027,86.157981
B,random_n12_00,min,natural,bitwise,coam-serial-source,1,12,21,5,171.09504761904762,170.98271428571428,171.11871428571428,1.0,1.0,0.009123420342803001,0.196088,0.050747,3.592996,3.840041
B,random_n12_00,min,natural,proposed,coam,1,12,21,5,49.088904761904764,49.06661904761905,49.12861904761905,1.0,1.0,0.006384613923728466,0.06079,0.051217,1.030867,1.143523
B,random_n12_00,min,natural,proposed,coam,2,12,21,5,67.55409523809524,67.28876190476191,67.80090476190476,0.7272485683431127,0.36362428417155634,0.007298392243683338,0.086237,0.04806,1.418636,1.558086
B,random_n12_00,min,natural,proposed,coam,4,12,21,5,46.40071428571428,46.21895238095238,46.80171428571428,1.057934247728124,0.264483561932031,0.007168520241975784,0.060268,0.049986,0.974415,1.090233
B,random_n12_00,min,natural,proposed,coam,8,12,21,5,40.90761904761904,40.45661904761904,41.23323809523809,1.1992573277768723,0.14990716597210904,0.006894996389746666,0.052592,0.048381,0.85906,0.956545
B,random_n12_00,min,natural,proposed,coam,16,12,21,5,42.53195238095238,42.426476190476194,43.334666666666664,1.1536413519919477,0.07210258449949673,0.007775806821882725,0.061501,0.047499,0.893171,1.002113
B,random_n12_00,min,natural,proposed,coam,32,12,21,5,46.57228571428572,45.57,47.013238095238094,1.0535583189675446,0.03292369746773577,0.00793859176337719,0.068187,0.050466,0.978018,1.098896
B,random_n12_00,min,natural,proposed,coam,64,12,21,5,48.34776190476191,48.025619047619045,49.21057142857143,1.0161508436397804,0.015877356931871568,0.009087851271033287,0.092895,0.048832,1.015303,1.164929
B,random_n12_00,min,natural,proposed,coam-serial-source,1,12,21,5,48.920476190476194,48.88128571428572,48.97909523809523,1.0,1.0,0.0062180617824196815,0.059136,0.052409,1.02733,1.13757
B,random_n12_00,spectrum,natural,bitwise,coam,1,12,128,5,137.3579609375,137.0322421875,137.8423671875,1.0,1.0,0.02325118612498045,0.199961,0.051898,17.581819,17.837292
B,random_n12_00,spectrum,natural,bitwise,coam,2,12,128,5,251.944828125,250.8614765625,252.0302421875,0.5494760258782011,0.27473801293910055,0.03832240402698517,0.33381,0.049143,32.248938,32.632112
B,random_n12_00,spectrum,natural,bitwise,coam,4,12,128,5,165.6758828125,165.2233125,166.4683046875,0.8317916186788011,0.20794790466970028,0.027113543823361397,0.228073,0.048362,21.206513,21.471192
B,random_n12_00,spectrum,natural,bitwise,coam,8,12,128,5,177.8403125,176.904453125,178.8685,0.7701655810222013,0.09627069762777517,0.029787950217723846,0.22523,0.04818,22.76356,23.055875
B,random_n12_00,spectrum,natural,bitwise,coam,16,12,128,5,82.684671875,82.4285703125,83.110640625,1.6670848908475517,0.10419280567797198,0.017181298695504665,0.318454,0.049945,10.583638,10.949512
B,random_n12_00,spectrum,natural,bitwise,coam,32,12,128,5,83.5410703125,83.2630234375,83.743828125,1.6441968055195906,0.051381150172487206,0.019458952359855175,1.632593,0.048831,10.693257,12.434497
B,random_n12_00,spectrum,natural,bitwise,coam,64,12,128,5,124.58703125,123.208359375,125.7894296875,1.1025060920014498,0.017226657687522653,0.028999654576182365,4.5119,0.050085,15.94714,20.582029
B,random_n12_00,spectrum,natural,bitwise,coam-serial-source,1,12,128,5,131.389171875,130.2135234375,131.57225,1.0,1.0,0.022214550524950027,0.198427,0.050868,16.817814,17.067724
B,random_n12_00,spectrum,natural,proposed,coam,1,12,128,5,43.7920078125,43.72921875,43.80809375,1.0,1.0,0.012554414570331573,1.360688,0.049063,5.605377,7.007091
B,random_n12_00,spectrum,natural,proposed,coam,2,12,128,5,58.713515625,58.5542421875,59.2359140625,0.739956994569766,0.369978497284883,0.015047713182866573,1.446775,0.051708,7.51533,9.08068
B,random_n12_00,spectrum,natural,proposed,coam,4,12,128,5,43.0279765625,42.4928125,43.3091875,1.022334500329751,0.25558362508243776,0.013058270327746868,1.429908,0.054345,5.507581,7.008934
B,random_n12_00,spectrum,natural,proposed,coam,8,12,128,5,36.7756015625,36.5193515625,36.8567265625,1.189656297378295,0.14870703717228687,0.012130835093557835,1.313801,0.04783,4.707277,6.036048
B,random_n12_00,spectrum,natural,proposed,coam,16,12,128,5,52.90484375,52.3795859375,53.4272265625,0.8348523182710583,0.052178269891941145,0.014803980477154255,1.487374,0.051789,6.77182,8.313237
B,random_n12_00,spectrum,natural,proposed,coam,32,12,128,5,74.392453125,73.63796875,74.7815,0.5847598503640606,0.018273745323876895,0.019258893094956875,2.284012,0.04799,9.522234,11.820372
B,random_n12_00,spectrum,natural,proposed,coam,64,12,128,5,111.155265625,109.986859375,112.1772890625,0.39411622565676363,0.006158066025886932,0.028043375350534916,5.056803,0.048,14.227874,19.336136
B,random_n12_00,spectrum,natural,proposed,coam-serial-source,1,12,128,5,40.25965625,40.090578125,40.459046875,1.0,1.0,0.011913202702999115,1.366393,0.051087,5.153236,6.563631
B,random_n12_01,max,natural,bitwise,coam,1,12,1152,5,3.2424114583333337,3.2394461805555554,3.251644965277778,1.0,1.0,0.009299946017563343,0.060901,0.048121,3.735258,3.851241
B,random_n12_01,max,natural,bitwise,coam,2,12,1152,5,3.167590277777778,3.156933159722222,3.219073784722222,1.0236208518129581,0.5118104259064791,0.009285034611821175,0.081749,0.049475,3.649064,3.766563
B,random_n12_01,max,natural,bitwise,coam,4,12,1152,5,3.182927951388889,3.1547725694444444,3.1932829861111114,1.0204172060385,0.255104301509625,0.009907910600304604,0.062223,0.049204,3.666733,3.775584
B,random_n12_01,max,natural,bitwise,coam,8,12,1152,5,3.226605034722222,3.2195052083333335,3.2610520833333334,1.0048987785740786,0.12561234732175983,0.010185311548411846,0.054566,0.050145,3.717049,3.820358
B,random_n12_01,max,natural,bitwise,coam,16,12,1152,5,3.2879939236111113,3.2786362847222223,3.2903003472222223,0.9889449435802448,0.0618090589737653,0.01073991134762764,0.060629,0.049744,3.787769,3.899534
B,random_n12_01,max,natural,bitwise,coam,32,12,1152,5,3.356078125,3.3278359375,3.3773776041666665,0.9688823812102937,0.030277574412821678,0.010958731174468994,0.072327,0.04828,3.866202,3.990208
B,random_n12_01,max,natural,bitwise,coam,64,12,1152,5,3.3883723958333336,3.388284722222222,3.3950720486111114,0.955048647113854,0.014922635111153968,0.012063605710864067,0.095437,0.049212,3.903405,4.045272
B,random_n12_01,max,natural,bitwise,coam-serial-source,1,12,1152,5,4.186061631944444,4.184480902777778,4.187157118055556,1.0,1.0,0.009548243135213852,0.060159,0.049945,4.822343,4.937188
B,random_n12_01,max,natural,proposed,coam,1,12,1152,5,0.3005260416666667,0.2990789930555555,0.30202690972222224,1.0,1.0,0.005802135914564133,0.059697,0.049455,0.346206,0.454619
B,random_n12_01,max,natural,proposed,coam,2,12,1152,5,0.30285069444444446,0.29900607638888893,0.30425260416666666,0.987546003829353,0.4937730019146765,0.00640006922185421,0.082099,0.067375,0.348884,0.482935
B,random_n12_01,max,natural,proposed,coam,4,12,1152,5,0.31526475694444445,0.30005034722222224,0.3253515625,0.959272147851296,0.239818036962824,0.006447932682931423,0.059678,0.048772,0.363185,0.483255
B,random_n12_01,max,natural,proposed,coam,8,12,1152,5,0.2952647569444445,0.2949427083333333,0.2956822916666667,1.017818871363683,0.1272273589204604,0.00675432663410902,0.050727,0.049695,0.340145,0.443503
B,random_n12_01,max,natural,proposed,coam,16,12,1152,5,0.3187135416666667,0.31436284722222224,0.32293836805555554,0.9317927023907485,0.05823704389942178,0.007350553758442402,0.059487,0.048942,0.367158,0.477392
B,random_n12_01,max,natural,proposed,coam,32,12,1152,5,0.3339487847222222,0.333875,0.3384392361111111,0.8957813344981073,0.027993166703065852,0.008076786994934082,0.069449,0.051246,0.384709,0.506499
B,random_n12_01,max,natural,proposed,coam,64,12,1152,5,0.3597786458333333,0.3563862847222222,0.3637213541666667,0.8474706313617841,0.013241728615027877,0.00914845708757639,0.087251,0.048843,0.414465,0.549759
B,random_n12_01,max,natural,proposed,coam-serial-source,1,12,1152,5,0.3063402777777778,0.30570486111111106,0.3130659722222222,1.0,1.0,0.005253993906080723,0.057894,0.054195,0.352904,0.464261
B,random_n12_01,min,natural,bitwise,coam,1,12,21,5,181.2112857142857,181.177,182.83447619047618,1.0,1.0,0.00899249967187643,0.197653,0.051328,3.805437,4.057799
B,random_n12_01,min,natural,bitwise,coam,2,12,21,5,317.6198095238095,316.67904761904765,318.09457142857144,0.5721155263102495,0.28605776315512477,0.012836099602282047,0.337058,0.048742,6.670016,7.058362
B,random_n12_01,min,natural,bitwise,coam,4,12,21,5,207.84119047619046,207.60138095238094,208.03923809523812,0.871873786418889,0.21796844660472225,0.010845021344721317,0.231384,0.069931,4.364665,4.695467
B,random_n12_01,min,natural,bitwise,coam,8,12,21,5,142.87447619047617,142.6917619047619,143.28790476190477,1.2680851390031342,0.15851064237539178,0.008921443484723568,0.157854,0.04802,3.000364,3.217046
B,random_n12_01,min,natural,bitwise,coam,16,12,21,5,248.71390476190476,243.85247619047618,254.67338095238094,0.7351196402368604,0.045944977514803774,0.01208189595490694,0.332838,0.046607,5.222992,5.603109
B,random_n12_01,min,natural,bitwise,coam,32,12,21,5,1302.663761904762,1288.8585714285714,1311.4596666666666,0.14059827023024804,0.004393695944695251,0.036336165852844715,1.570403,0.05208,27.355939,28.978422
